account_id,customer_id,account_type,opened_date,status
582,362,CURRENT,2022-03-24,ACTIVE
583,363,LOAN,2025-10-17,ACTIVE
584,364,CURRENT,2021-12-30,ACTIVE
585,365,CURRENT,2023-05-19,ACTIVE
586,366,CURRENT,2024-03-20,ACTIVE
587,366,SAVINGS,2023-07-08,ACTIVE
588,367,LOAN,2023-05-04,ACTIVE
589,47311,LOAN,2024-04-21,CLOSED
590,369,LOAN,2021-06-19,ACTIVE
591,369,SAVINGS,2025-08-20,ACTIVE
592,369,CURRENT,2024-01-05,ACTIVE
593,370,SAVINGS,2020-12-23,CLOSED
594,370,CURRENT,2024-08-08,ACTIVE
595,371,SAVINGS,2022-08-12,ACTIVE
596,372,LOAN,2024-04-07,CLOSED
597,372,CURRENT,2023-03-25,ACTIVE
598,372,CURRENT,2025-05-24,ACTIVE
599,373,LOAN,2026-12-04,ACTIVE
600,374,SAVINGS,2022-12-21,CLOSED
601,375,SAVINGS,2020-07-10,ACTIVE
602,376,CURRENT,2022-01-18,ACTIVE
603,377,LOAN,2021-03-26,ACTIVE
604,377,LOAN,2023-09-25,ACTIVE
605,377,SAVINGS,2025-11-22,ACTIVE
606,378,LOAN,2026-12-04,ACTIVE
607,379,SAVINGS,2025-12-02,ACTIVE
608,380,LOAN,2023-11-24,ACTIVE
609,381,SAVINGS,2023-01-15,ACTIVE
610,381,SAVINGS,2025-07-21,ACTIVE
611,381,CURRENT,2020-09-13,ACTIVE
612,382,CURRENT,2023-12-08,ACTIVE
613,383,LOAN,2023-04-07,ACTIVE
614,383,LOAN,2021-08-20,ACTIVE
615,384,CURRENT,2024-05-17,ACTIVE
616,384,LOAN,2022-05-14,ACTIVE
617,385,CURRENT,2026-12-04,ACTIVE
618,386,CURRENT,2020-07-11,ACTIVE
619,386,CURRENT,2025-01-17,ACTIVE
620,47448,SAVINGS,2025-11-29,ACTIVE
621,48117,CURRENT,2024-09-18,ACTIVE
622,387,SAVINGS,2021-06-20,ACTIVE
623,387,SAVINGS,2026-12-04,ACTIVE
624,388,SAVINGS,2024-09-08,ACTIVE
625,389,SAVINGS,2022-02-04,CLOSED
626,390,SAVINGS,2022-08-23,ACTIVE
627,390,SAVINGS,2024-07-22,ACTIVE
628,391,SAVINGS,2025-05-30,ACTIVE
629,391,SAVINGS,2023-12-05,ACTIVE
630,391,LOAN,2022-08-22,ACTIVE
631,392,SAVINGS,2023-01-30,ACTIVE
632,392,LOAN,2025-07-31,ACTIVE
633,45535,LOAN,2025-08-02,ACTIVE
634,394,CURRENT,2025-06-29,ACTIVE
635,46466,LOAN,2025-11-10,ACTIVE
636,394,SAVINGS,2020-09-24,ACTIVE
637,395,LOAN,2025-10-07,ACTIVE
638,395,LOAN,2025-09-13,ACTIVE
639,46187,CURRENT,2023-12-23,ACTIVE
640,396,CURRENT,2024-07-17,ACTIVE
641,397,LOAN,2025-10-19,ACTIVE
642,397,SAVINGS,2024-12-18,ACTIVE
643,397,SAVINGS,2024-05-16,ACTIVE
644,398,CURRENT,2025-04-10,CLOSED
645,398,CURRENT,2026-12-04,ACTIVE
646,399,CURRENT,2024-07-04,ACTIVE
647,400,CURRENT,2024-07-11,ACTIVE
648,401,CURRENT,2023-10-27,ACTIVE
649,402,SAVINGS,2025-05-25,ACTIVE
650,403,CURRENT,2025-07-12,ACTIVE
651,404,CURRENT,2025-06-14,ACTIVE
652,404,LOAN,2025-09-30,ACTIVE
653,405,CURRENT,2025-01-02,CLOSED
654,406,LOAN,2024-03-25,ACTIVE
655,47306,CURRENT,2024-05-17,ACTIVE
656,406,SAVINGS,2022-06-30,ACTIVE
657,407,SAVINGS,2022-08-21,ACTIVE
658,407,SAVINGS,2023-01-16,ACTIVE
659,408,LOAN,2025-11-24,ACTIVE
660,47893,CURRENT,2025-01-25,ACTIVE
661,408,CURRENT,2025-11-30,ACTIVE
662,409,LOAN,2023-10-20,CLOSED
663,410,SAVINGS,2020-08-30,ACTIVE
664,410,LOAN,2023-11-25,ACTIVE
665,411,LOAN,2022-08-11,ACTIVE
666,412,LOAN,2025-10-13,ACTIVE
667,412,SAVINGS,2026-12-04,ACTIVE
668,412,CURRENT,2025-10-16,ACTIVE
669,413,LOAN,2026-12-04,ACTIVE
670,414,LOAN,2024-10-06,ACTIVE
671,414,SAVINGS,2021-08-07,ACTIVE
672,414,CURRENT,2025-02-21,ACTIVE
673,415,CURRENT,2025-05-03,ACTIVE
674,416,SAVINGS,2025-09-08,CLOSED
675,416,SAVINGS,2026-12-04,ACTIVE
676,416,CURRENT,2025-05-30,ACTIVE
677,417,CURRENT,2025-04-28,ACTIVE
678,418,SAVINGS,2022-07-29,ACTIVE
679,419,LOAN,2025-03-11,ACTIVE
680,419,SAVINGS,2023-11-07,ACTIVE
681,419,CURRENT,2024-07-03,CLOSED
682,420,LOAN,2023-07-28,ACTIVE
683,420,LOAN,2025-07-10,CLOSED
684,421,LOAN,2026-12-04,ACTIVE
685,422,SAVINGS,2025-08-24,ACTIVE
686,422,SAVINGS,2020-09-26,ACTIVE
687,422,CURRENT,2025-09-12,ACTIVE
688,423,LOAN,2025-11-05,ACTIVE
689,424,CURRENT,2024-05-25,ACTIVE
690,424,CURRENT,2024-10-08,ACTIVE
691,424,LOAN,2024-09-17,ACTIVE
692,425,SAVINGS,2024-01-15,ACTIVE
693,426,CURRENT,2024-12-18,ACTIVE
694,427,CURRENT,2022-08-16,ACTIVE
695,428,CURRENT,2024-11-29,ACTIVE
696,429,CURRENT,2024-11-29,ACTIVE
697,430,LOAN,2024-12-14,ACTIVE
698,430,CURRENT,2026-12-04,ACTIVE
699,45836,CURRENT,2024-04-14,ACTIVE
700,432,LOAN,2025-07-08,ACTIVE
701,47788,SAVINGS,2025-03-23,ACTIVE
702,433,CURRENT,2024-07-30,CLOSED
703,433,CURRENT,2025-06-17,ACTIVE
704,434,CURRENT,2025-07-20,CLOSED
705,435,CURRENT,2025-05-28,CLOSED
706,436,CURRENT,2024-11-11,ACTIVE
707,436,LOAN,2024-02-26,ACTIVE
708,436,LOAN,2023-07-15,ACTIVE
709,437,SAVINGS,2021-09-30,ACTIVE
710,45896,CURRENT,2023-04-14,ACTIVE
711,437,LOAN,2025-03-22,ACTIVE
712,438,SAVINGS,2020-06-19,ACTIVE
713,438,CURRENT,2025-11-26,CLOSED
714,439,LOAN,2020-12-08,ACTIVE
715,439,CURRENT,2025-05-07,ACTIVE
716,439,SAVINGS,2023-12-29,ACTIVE
717,440,SAVINGS,2020-09-07,ACTIVE
718,441,SAVINGS,2025-10-09,ACTIVE
719,441,SAVINGS,2021-05-27,ACTIVE
720,441,CURRENT,2025-01-18,ACTIVE
721,442,CURRENT,2024-08-03,ACTIVE
722,442,SAVINGS,2024-03-27,ACTIVE
723,442,SAVINGS,2025-02-10,ACTIVE
724,443,SAVINGS,2023-10-22,ACTIVE
725,443,CURRENT,2025-10-06,ACTIVE
726,444,CURRENT,2025-07-10,ACTIVE
727,45329,CURRENT,2024-06-25,ACTIVE
728,446,SAVINGS,2024-10-04,ACTIVE
729,447,CURRENT,2024-07-12,ACTIVE
730,447,CURRENT,2026-12-04,CLOSED
731,448,SAVINGS,2025-07-19,ACTIVE
732,448,CURRENT,2025-05-27,CLOSED
733,449,CURRENT,2025-10-15,ACTIVE
734,450,CURRENT,2023-08-11,ACTIVE
735,451,LOAN,2025-08-05,ACTIVE
736,451,CURRENT,2023-07-20,CLOSED
737,46292,LOAN,2025-01-14,ACTIVE
738,452,LOAN,2026-12-04,ACTIVE
739,452,LOAN,2025-03-14,ACTIVE
740,453,LOAN,2023-05-24,ACTIVE
741,47526,CURRENT,2024-10-30,ACTIVE
742,45911,SAVINGS,2025-08-11,ACTIVE
743,454,LOAN,2023-11-09,ACTIVE
744,455,LOAN,2024-07-25,ACTIVE
745,455,SAVINGS,2025-01-10,ACTIVE
746,455,LOAN,2025-08-03,ACTIVE
747,456,LOAN,2024-03-16,CLOSED
748,457,SAVINGS,2020-07-07,ACTIVE
749,458,CURRENT,2024-05-30,ACTIVE
750,458,LOAN,2025-10-20,ACTIVE
751,459,LOAN,2025-06-25,ACTIVE
752,47509,CURRENT,2023-12-30,ACTIVE
753,459,LOAN,2025-05-01,CLOSED
754,460,CURRENT,2026-12-04,ACTIVE
755,460,LOAN,2025-11-01,CLOSED
756,460,LOAN,2023-09-27,ACTIVE
757,461,LOAN,2025-04-28,ACTIVE
758,462,SAVINGS,2024-06-29,ACTIVE
759,463,CURRENT,2025-10-01,ACTIVE
760,464,SAVINGS,2024-09-08,ACTIVE
761,465,CURRENT,2024-12-15,ACTIVE
762,466,CURRENT,2025-10-02,ACTIVE
763,467,SAVINGS,2024-09-22,ACTIVE
764,467,LOAN,2022-10-21,ACTIVE
765,468,LOAN,2026-12-04,ACTIVE
766,469,SAVINGS,2021-05-05,ACTIVE
767,469,CURRENT,2023-06-19,ACTIVE
768,470,LOAN,2025-05-02,ACTIVE
769,471,CURRENT,2025-03-30,CLOSED
770,472,CURRENT,2025-03-06,ACTIVE
771,473,LOAN,2021-07-29,ACTIVE
772,49439,LOAN,2021-07-29,ACTIVE
773,474,LOAN,2025-09-28,ACTIVE
774,475,CURRENT,2026-12-04,ACTIVE
775,476,CURRENT,2023-02-12,ACTIVE
776,476,CURRENT,2026-12-04,ACTIVE
777,476,CURRENT,2024-08-12,ACTIVE
778,477,LOAN,2025-01-20,ACTIVE
779,45935,CURRENT,2025-04-08,ACTIVE
780,478,SAVINGS,2025-10-30,ACTIVE
781,478,LOAN,2024-02-20,ACTIVE
782,479,CURRENT,2025-05-23,ACTIVE
783,479,SAVINGS,2024-06-02,CLOSED
784,480,SAVINGS,2025-10-01,CLOSED
785,480,SAVINGS,2024-04-26,CLOSED
786,480,CURRENT,2025-10-25,ACTIVE
787,481,LOAN,2021-03-23,ACTIVE
788,481,CURRENT,2024-01-21,ACTIVE
789,482,CURRENT,2026-12-04,CLOSED
790,483,CURRENT,2025-06-08,ACTIVE
791,483,SAVINGS,2024-06-18,ACTIVE
792,47299,CURRENT,2020-09-19,ACTIVE
793,485,LOAN,2026-12-04,ACTIVE
794,486,CURRENT,2025-08-03,ACTIVE
795,49782,SAVINGS,2022-01-20,ACTIVE
796,487,LOAN,2024-07-21,ACTIVE
797,487,SAVINGS,2023-06-20,CLOSED
798,488,SAVINGS,2025-12-02,CLOSED
799,488,LOAN,2024-11-21,ACTIVE
800,489,LOAN,2025-09-08,CLOSED
801,490,LOAN,2023-12-07,ACTIVE
802,490,LOAN,2025-11-16,CLOSED
803,490,CURRENT,2021-02-26,ACTIVE
804,46198,LOAN,2024-09-01,ACTIVE
805,491,SAVINGS,2024-04-20,ACTIVE
806,491,CURRENT,2023-05-23,ACTIVE
807,492,SAVINGS,2023-01-15,ACTIVE
808,493,LOAN,2024-12-19,ACTIVE
809,493,SAVINGS,2020-09-24,CLOSED
810,494,LOAN,2025-06-25,ACTIVE
811,494,SAVINGS,2023-02-12,ACTIVE
812,495,LOAN,2024-06-26,ACTIVE
813,496,SAVINGS,2023-09-29,ACTIVE
814,47425,SAVINGS,2025-06-04,ACTIVE
815,496,SAVINGS,2021-01-01,ACTIVE
816,497,SAVINGS,2025-11-18,ACTIVE
817,498,CURRENT,2025-11-12,ACTIVE
818,499,CURRENT,2023-08-10,ACTIVE
819,500,SAVINGS,2023-09-28,CLOSED
820,501,CURRENT,2023-04-14,CLOSED
821,502,LOAN,2025-02-24,ACTIVE
822,502,SAVINGS,2020-11-21,ACTIVE
823,502,LOAN,2025-07-25,ACTIVE
824,503,LOAN,2024-08-25,ACTIVE
825,503,SAVINGS,2025-05-26,CLOSED
826,503,LOAN,2025-04-23,ACTIVE
827,504,CURRENT,2024-08-24,CLOSED
828,505,LOAN,2024-07-18,ACTIVE
829,506,CURRENT,2024-11-13,ACTIVE
830,507,SAVINGS,2024-08-13,ACTIVE
831,508,SAVINGS,2024-08-01,ACTIVE
832,509,LOAN,2024-08-31,ACTIVE
833,509,SAVINGS,2024-04-09,ACTIVE
834,510,SAVINGS,2025-10-02,ACTIVE
835,510,LOAN,2025-06-25,ACTIVE
836,511,CURRENT,2025-05-05,ACTIVE
837,512,CURRENT,2023-07-18,ACTIVE
838,513,SAVINGS,2024-03-21,ACTIVE
839,514,SAVINGS,2025-06-05,ACTIVE
840,45495,LOAN,2025-02-22,ACTIVE
841,515,SAVINGS,2023-06-11,ACTIVE
842,516,LOAN,2024-11-22,ACTIVE
843,517,LOAN,2023-05-15,ACTIVE
844,46036,LOAN,2023-09-09,ACTIVE
845,47332,SAVINGS,2025-10-24,ACTIVE
846,518,LOAN,2024-11-24,ACTIVE
847,519,SAVINGS,2025-09-16,CLOSED
848,520,LOAN,2024-09-11,ACTIVE
849,520,LOAN,2025-01-04,CLOSED
850,521,CURRENT,2024-06-01,ACTIVE
851,521,SAVINGS,2025-02-12,CLOSED
852,521,CURRENT,2023-12-13,ACTIVE
853,522,SAVINGS,2026-12-04,CLOSED
854,522,CURRENT,2023-09-13,ACTIVE
855,522,SAVINGS,2025-10-16,ACTIVE
856,523,CURRENT,2023-02-25,ACTIVE
857,524,CURRENT,2026-12-04,ACTIVE
858,524,SAVINGS,2025-01-04,ACTIVE
859,525,SAVINGS,2025-02-04,ACTIVE
860,525,CURRENT,2025-03-04,ACTIVE
861,525,LOAN,2025-04-08,ACTIVE
862,526,SAVINGS,2025-11-28,ACTIVE
863,527,SAVINGS,2025-10-23,ACTIVE
864,527,LOAN,2025-01-14,ACTIVE
865,527,CURRENT,2023-10-21,CLOSED
866,528,LOAN,2026-12-04,ACTIVE
867,528,CURRENT,2021-04-28,ACTIVE
868,528,SAVINGS,2025-10-03,ACTIVE
869,529,CURRENT,2023-06-02,CLOSED
870,530,SAVINGS,2024-07-05,ACTIVE
871,531,LOAN,2023-07-13,CLOSED
872,532,SAVINGS,2023-12-14,ACTIVE
873,533,SAVINGS,2025-10-02,ACTIVE
874,534,LOAN,2025-05-03,ACTIVE
875,534,LOAN,2025-10-10,ACTIVE
876,535,SAVINGS,2024-05-02,ACTIVE
877,535,LOAN,2024-10-21,ACTIVE
878,535,LOAN,2023-01-25,ACTIVE
879,536,SAVINGS,2026-12-04,ACTIVE
880,537,LOAN,2025-03-31,ACTIVE
881,538,LOAN,2023-01-05,ACTIVE
882,45595,SAVINGS,2025-09-02,ACTIVE
883,540,CURRENT,2025-02-10,ACTIVE
884,540,LOAN,2025-03-17,ACTIVE
885,541,LOAN,2024-05-30,ACTIVE
886,542,SAVINGS,2025-01-21,ACTIVE
887,543,SAVINGS,2026-12-04,ACTIVE
888,544,LOAN,2025-11-25,CLOSED
889,544,SAVINGS,2024-12-29,ACTIVE
890,545,SAVINGS,2024-12-02,ACTIVE
891,546,LOAN,2022-10-07,ACTIVE
892,546,CURRENT,2023-10-28,ACTIVE
893,546,SAVINGS,2025-08-23,ACTIVE
894,547,CURRENT,2025-05-20,ACTIVE
895,548,LOAN,2023-03-28,ACTIVE
896,548,SAVINGS,2025-10-09,ACTIVE
897,548,LOAN,2025-09-09,ACTIVE
898,549,LOAN,2020-12-10,ACTIVE
899,549,LOAN,2022-10-11,CLOSED
900,549,SAVINGS,2025-07-17,ACTIVE
901,550,SAVINGS,2025-07-31,ACTIVE
902,550,LOAN,2025-09-26,ACTIVE
903,550,LOAN,2025-03-29,ACTIVE
904,551,LOAN,2024-12-18,ACTIVE
905,552,SAVINGS,2025-07-30,ACTIVE
906,553,SAVINGS,2024-07-14,ACTIVE
907,554,SAVINGS,2023-08-15,ACTIVE
908,555,SAVINGS,2025-02-14,ACTIVE
909,556,LOAN,2024-01-07,ACTIVE
910,556,SAVINGS,2025-01-09,ACTIVE
911,45825,LOAN,2024-03-08,CLOSED
912,557,LOAN,2024-12-20,ACTIVE
913,557,CURRENT,2025-09-25,ACTIVE
914,558,SAVINGS,2026-12-04,ACTIVE
915,559,LOAN,2025-05-05,ACTIVE
916,46838,CURRENT,2023-10-11,ACTIVE
917,560,CURRENT,2024-02-11,ACTIVE
918,560,LOAN,2023-11-01,CLOSED
919,560,SAVINGS,2022-09-12,ACTIVE
920,561,CURRENT,2022-08-21,ACTIVE
921,562,CURRENT,2022-05-08,ACTIVE
922,563,LOAN,2021-04-13,CLOSED
923,564,LOAN,2025-02-13,ACTIVE
924,564,CURRENT,2024-04-20,ACTIVE
925,565,SAVINGS,2024-10-12,ACTIVE
926,566,LOAN,2023-09-02,ACTIVE
927,567,LOAN,2026-12-04,ACTIVE
928,568,LOAN,2023-03-05,ACTIVE
929,569,LOAN,2024-03-10,CLOSED
930,570,LOAN,2024-12-28,ACTIVE
931,571,CURRENT,2025-05-08,ACTIVE
932,571,SAVINGS,2025-09-10,ACTIVE
933,571,CURRENT,2026-12-04,ACTIVE
934,572,LOAN,2026-12-04,ACTIVE
935,573,LOAN,2025-04-24,ACTIVE
936,573,SAVINGS,2022-01-25,ACTIVE
937,574,CURRENT,2021-12-13,CLOSED
938,574,SAVINGS,2023-12-07,ACTIVE
939,574,CURRENT,2023-04-27,ACTIVE
940,575,SAVINGS,2025-07-27,ACTIVE
941,575,LOAN,2025-07-22,ACTIVE
942,575,SAVINGS,2024-07-01,ACTIVE
943,576,SAVINGS,2025-03-12,ACTIVE
944,47155,SAVINGS,2020-08-29,ACTIVE
945,576,SAVINGS,2023-08-11,CLOSED
946,577,CURRENT,2024-06-08,ACTIVE
947,578,SAVINGS,2023-11-29,ACTIVE
948,579,CURRENT,2021-11-10,ACTIVE
949,579,CURRENT,2025-07-05,ACTIVE
950,580,CURRENT,2021-10-06,ACTIVE
951,45772,LOAN,2025-05-16,ACTIVE
952,581,LOAN,2022-10-30,ACTIVE
953,582,SAVINGS,2025-01-17,ACTIVE
954,583,SAVINGS,2022-02-02,ACTIVE
955,584,SAVINGS,2026-12-04,ACTIVE
956,45447,SAVINGS,2026-12-04,CLOSED
957,584,SAVINGS,2025-03-22,ACTIVE
958,585,SAVINGS,2025-10-24,CLOSED
959,586,SAVINGS,2025-07-30,ACTIVE
960,587,SAVINGS,2025-06-25,ACTIVE
961,588,LOAN,2024-11-04,CLOSED
962,588,SAVINGS,2023-12-18,ACTIVE
963,588,CURRENT,2024-05-28,ACTIVE
964,589,LOAN,2022-11-03,ACTIVE
965,589,SAVINGS,2023-03-19,ACTIVE
966,590,SAVINGS,2024-06-21,ACTIVE
967,590,SAVINGS,2021-04-27,ACTIVE
968,590,LOAN,2025-09-25,ACTIVE
969,591,LOAN,2024-03-28,ACTIVE
970,47295,CURRENT,2021-03-13,ACTIVE
971,593,LOAN,2024-01-15,ACTIVE
972,594,LOAN,2024-10-20,ACTIVE
973,594,CURRENT,2025-08-11,CLOSED
974,595,CURRENT,2024-11-01,CLOSED
975,596,LOAN,2024-06-01,ACTIVE
976,597,SAVINGS,2025-09-15,CLOSED
977,597,CURRENT,2020-08-10,ACTIVE
978,597,LOAN,2025-05-05,ACTIVE
979,598,LOAN,2026-12-04,ACTIVE
980,599,LOAN,2023-09-11,ACTIVE
981,599,CURRENT,2021-01-24,CLOSED
982,599,SAVINGS,2025-05-02,ACTIVE
983,50182,CURRENT,2023-03-06,ACTIVE
984,600,SAVINGS,2025-01-07,ACTIVE
985,601,LOAN,2024-03-15,ACTIVE
986,601,LOAN,2024-08-11,ACTIVE
987,602,CURRENT,2025-09-29,ACTIVE
988,603,LOAN,2025-11-29,ACTIVE
989,603,CURRENT,2025-09-04,ACTIVE
990,604,SAVINGS,2024-04-30,ACTIVE
991,604,LOAN,2025-01-19,ACTIVE
992,604,CURRENT,2026-12-04,ACTIVE
993,605,SAVINGS,2022-11-06,ACTIVE
994,605,SAVINGS,2024-11-07,ACTIVE
995,605,LOAN,2023-09-17,ACTIVE
996,606,CURRENT,2022-09-01,ACTIVE
997,607,LOAN,2025-05-13,ACTIVE
998,607,LOAN,2023-12-08,ACTIVE
999,608,SAVINGS,2025-02-14,ACTIVE
1000,609,LOAN,2026-12-04,ACTIVE
1001,610,CURRENT,2024-02-14,ACTIVE
1002,611,CURRENT,2023-11-03,ACTIVE
1003,612,CURRENT,2025-05-29,ACTIVE
1004,613,CURRENT,2023-11-13,ACTIVE
1005,613,LOAN,2023-10-15,ACTIVE
1006,613,CURRENT,2025-01-12,ACTIVE
1007,614,CURRENT,2025-04-12,ACTIVE
1008,614,CURRENT,2025-05-12,ACTIVE
1009,615,LOAN,2024-05-15,CLOSED
1010,615,CURRENT,2025-03-05,CLOSED
1011,616,SAVINGS,2023-03-07,ACTIVE
1012,616,LOAN,2022-12-01,ACTIVE
1013,617,SAVINGS,2023-05-21,ACTIVE
1014,618,SAVINGS,2023-07-01,CLOSED
1015,45613,LOAN,2024-04-27,ACTIVE
1016,49001,SAVINGS,2025-03-18,ACTIVE
1017,620,LOAN,2025-09-12,CLOSED
1018,620,SAVINGS,2025-06-23,ACTIVE
1019,620,SAVINGS,2022-10-24,ACTIVE
1020,621,SAVINGS,2025-06-11,ACTIVE
1021,48309,CURRENT,2023-03-01,ACTIVE
1022,622,LOAN,2025-07-10,ACTIVE
1023,622,CURRENT,2025-09-18,ACTIVE
1024,622,SAVINGS,2025-04-29,CLOSED
1025,623,LOAN,2023-10-16,CLOSED
1026,623,CURRENT,2025-01-30,ACTIVE
1027,624,CURRENT,2020-11-16,CLOSED
1028,45415,SAVINGS,2024-03-03,ACTIVE
1029,625,CURRENT,2023-07-16,ACTIVE
1030,626,CURRENT,2025-04-05,CLOSED
1031,626,CURRENT,2023-07-27,ACTIVE
1032,626,LOAN,2025-10-08,ACTIVE
1033,45348,CURRENT,2024-04-22,ACTIVE
1034,627,CURRENT,2025-03-13,ACTIVE
1035,628,LOAN,2025-11-17,ACTIVE
1036,629,CURRENT,2025-04-04,ACTIVE
1037,629,LOAN,2024-01-28,ACTIVE
1038,630,CURRENT,2024-09-11,ACTIVE
1039,631,SAVINGS,2025-02-11,ACTIVE
1040,632,CURRENT,2024-08-31,ACTIVE
1041,633,SAVINGS,2025-09-15,ACTIVE
1042,634,SAVINGS,2025-02-22,ACTIVE
1043,45410,SAVINGS,2025-08-20,ACTIVE
1044,635,SAVINGS,2025-07-15,ACTIVE
1045,635,SAVINGS,2023-12-28,ACTIVE
1046,636,CURRENT,2025-10-23,ACTIVE
1047,636,SAVINGS,2024-04-20,ACTIVE
1048,636,CURRENT,2025-06-18,ACTIVE
1049,637,LOAN,2025-07-22,ACTIVE
1050,637,LOAN,2025-07-23,ACTIVE
1051,637,LOAN,2025-11-10,ACTIVE
1052,638,CURRENT,2022-05-09,ACTIVE
1053,638,SAVINGS,2025-09-11,CLOSED
1054,638,LOAN,2023-07-19,CLOSED
1055,639,SAVINGS,2025-07-18,ACTIVE
1056,640,SAVINGS,2024-03-13,ACTIVE
1057,641,CURRENT,2025-07-07,ACTIVE
1058,642,LOAN,2025-02-06,ACTIVE
1059,643,SAVINGS,2023-12-22,ACTIVE
1060,643,LOAN,2024-11-10,ACTIVE
1061,644,CURRENT,2022-07-02,ACTIVE
1062,645,CURRENT,2022-11-13,CLOSED
1063,645,SAVINGS,2025-06-14,ACTIVE
1064,645,CURRENT,2025-02-20,CLOSED
1065,646,LOAN,2021-12-22,CLOSED
1066,647,SAVINGS,2024-07-04,ACTIVE
1067,648,CURRENT,2024-08-13,ACTIVE
1068,649,SAVINGS,2026-12-04,ACTIVE
1069,650,LOAN,2020-10-20,ACTIVE
1070,650,SAVINGS,2025-03-07,ACTIVE
1071,650,LOAN,2026-12-04,CLOSED
1072,651,CURRENT,2024-03-27,ACTIVE
1073,652,CURRENT,2025-11-21,ACTIVE
1074,653,LOAN,2023-09-10,ACTIVE
1075,654,LOAN,2024-08-26,ACTIVE
1076,655,LOAN,2022-02-23,CLOSED
1077,656,SAVINGS,2024-05-03,ACTIVE
1078,656,LOAN,2022-12-14,ACTIVE
1079,656,SAVINGS,2026-12-04,ACTIVE
1080,657,SAVINGS,2024-05-25,ACTIVE
1081,658,CURRENT,2025-09-26,ACTIVE
1082,658,SAVINGS,2024-10-08,ACTIVE
1083,658,SAVINGS,2022-01-29,ACTIVE
1084,659,CURRENT,2025-11-20,ACTIVE
1085,660,LOAN,2022-02-27,ACTIVE
1086,660,LOAN,2025-08-15,ACTIVE
1087,660,LOAN,2024-09-29,ACTIVE
1088,661,SAVINGS,2025-11-29,ACTIVE
1089,661,LOAN,2023-09-23,ACTIVE
1090,662,LOAN,2021-10-31,ACTIVE
1091,663,CURRENT,2024-10-02,ACTIVE
1092,663,CURRENT,2022-08-01,CLOSED
1093,663,LOAN,2022-08-09,CLOSED
1094,664,LOAN,2024-01-23,ACTIVE
1095,665,CURRENT,2020-06-20,ACTIVE
1096,666,CURRENT,2024-11-30,ACTIVE
1097,666,SAVINGS,2025-05-08,ACTIVE
1098,666,CURRENT,2025-07-15,ACTIVE
1099,667,LOAN,2025-09-28,ACTIVE
1100,668,SAVINGS,2025-07-01,ACTIVE
1101,669,CURRENT,2026-12-04,ACTIVE
1102,669,CURRENT,2025-10-23,ACTIVE
1103,669,CURRENT,2024-02-04,ACTIVE
1104,670,SAVINGS,2022-10-11,ACTIVE
1105,671,LOAN,2023-01-27,ACTIVE
1106,671,CURRENT,2024-04-23,ACTIVE
1107,672,SAVINGS,2025-12-03,ACTIVE
1108,672,LOAN,2025-05-10,ACTIVE
1109,673,CURRENT,2025-10-25,ACTIVE
1110,674,CURRENT,2026-12-04,ACTIVE
1111,674,LOAN,2020-09-25,CLOSED
1112,675,LOAN,2024-01-18,ACTIVE
1113,676,CURRENT,2023-08-29,ACTIVE
1114,677,CURRENT,2025-05-22,ACTIVE
1115,678,CURRENT,2025-05-09,ACTIVE
1116,678,CURRENT,2021-10-05,CLOSED
1117,679,CURRENT,2026-12-04,ACTIVE
1118,680,LOAN,2023-07-13,ACTIVE
1119,681,LOAN,2025-06-19,ACTIVE
1120,682,CURRENT,2024-08-02,ACTIVE
1121,683,SAVINGS,2025-11-08,ACTIVE
1122,684,SAVINGS,2025-09-21,ACTIVE
1123,684,SAVINGS,2022-08-15,ACTIVE
1124,684,SAVINGS,2024-02-27,ACTIVE
1125,685,SAVINGS,2021-01-22,CLOSED
1126,686,CURRENT,2025-04-10,ACTIVE
1127,45670,CURRENT,2025-03-16,ACTIVE
1128,688,SAVINGS,2025-11-01,ACTIVE
1129,689,CURRENT,2021-09-22,ACTIVE
1130,690,CURRENT,2025-07-29,ACTIVE
1131,691,LOAN,2024-08-21,ACTIVE
1132,692,CURRENT,2024-07-01,ACTIVE
1133,693,SAVINGS,2025-11-19,ACTIVE
1134,694,CURRENT,2020-07-22,ACTIVE
1135,49908,SAVINGS,2022-11-14,CLOSED
1136,46628,SAVINGS,2025-01-28,ACTIVE
1137,47627,SAVINGS,2025-11-14,ACTIVE
1138,697,SAVINGS,2025-09-02,ACTIVE
1139,45669,CURRENT,2025-07-21,CLOSED
1140,697,CURRENT,2021-01-26,ACTIVE
1141,698,CURRENT,2025-08-04,ACTIVE
1142,699,LOAN,2024-11-29,ACTIVE
1143,700,LOAN,2025-04-15,ACTIVE
1144,700,SAVINGS,2020-09-23,ACTIVE
1145,700,CURRENT,2022-02-10,ACTIVE
1146,701,LOAN,2023-10-31,ACTIVE
1147,702,CURRENT,2022-09-26,ACTIVE
1148,703,SAVINGS,2025-11-26,ACTIVE
1149,704,SAVINGS,2022-10-22,CLOSED
1150,704,SAVINGS,2025-01-28,ACTIVE
1151,704,SAVINGS,2025-11-18,ACTIVE
1152,705,SAVINGS,2025-06-29,ACTIVE
1153,705,CURRENT,2025-06-28,ACTIVE
1154,706,CURRENT,2025-06-25,ACTIVE
1155,707,SAVINGS,2023-04-29,ACTIVE
1156,708,SAVINGS,2025-01-20,ACTIVE
1157,708,LOAN,2024-03-02,ACTIVE
1158,708,SAVINGS,2026-12-04,ACTIVE
